DATE	ASS_ASSIGNMENT	prediction
2012-12-28 13:00:00.000	Gestion DZ	0.1
2012-12-28 13:00:00.000	Gestion Relation Clienteles	0.0
2012-12-28 13:00:00.000	Gestion Renault	0.0
2012-12-28 13:00:00.000	Japon	1.2
2012-12-28 13:00:00.000	Manager	0.0
2012-12-28 13:00:00.000	Mécanicien	0.0
2012-12-28 13:00:00.000	Médical	10.2
2012-12-28 13:00:00.000	Nuit	0.0
2012-12-28 13:00:00.000	Prestataires	0.0
2012-12-28 13:00:00.000	RENAULT	1.1
2012-12-28 13:00:00.000	RTC	1.7
2012-12-28 13:00:00.000	Regulation Medicale	0.7
2012-12-28 13:00:00.000	SAP	0.4
2012-12-28 13:00:00.000	Services	10.5
2012-12-28 13:00:00.000	Tech. Axa	102.9
2012-12-28 13:00:00.000	Tech. Inter	6.5
2012-12-28 13:00:00.000	Tech. Total	15.2
2012-12-28 13:00:00.000	Téléphonie	80.6
2012-12-28 13:30:00.000	CAT	52.8
2012-12-28 13:30:00.000	CMS	0.0
2012-12-28 13:30:00.000	Domicile	13.5
2012-12-28 13:30:00.000	Gestion	0.0
2012-12-28 13:30:00.000	Gestion - Accueil Telephonique	1.7
2012-12-28 13:30:00.000	Gestion Assurances	0.0
2012-12-28 13:30:00.000	Gestion Clients	0.1
2012-12-28 13:30:00.000	Gestion DZ	0.0
2012-12-28 13:30:00.000	Gestion Relation Clienteles	0.0
2012-12-28 13:30:00.000	Gestion Renault	0.0
2012-12-28 13:30:00.000	Japon	1.3
2012-12-28 13:30:00.000	Manager	0.0
2012-12-28 13:30:00.000	Mécanicien	0.1
2012-12-28 13:30:00.000	Médical	10.4
2012-12-28 13:30:00.000	Nuit	0.0
2012-12-28 13:30:00.000	Prestataires	0.0
2012-12-28 13:30:00.000	RENAULT	2.8
2012-12-28 13:30:00.000	RTC	1.8
2012-12-28 13:30:00.000	Regulation Medicale	0.7
2012-12-28 13:30:00.000	SAP	1.0
2012-12-28 13:30:00.000	Services	13.7
2012-12-28 13:30:00.000	Tech. Axa	106.5
2012-12-28 13:30:00.000	Tech. Inter	10.2
2012-12-28 13:30:00.000	Tech. Total	24.2
2012-12-28 13:30:00.000	Téléphonie	96.8
2012-12-28 14:00:00.000	CAT	71.4
2012-12-28 14:00:00.000	CMS	0.0
2012-12-28 14:00:00.000	Domicile	18.3
2012-12-28 14:00:00.000	Gestion	0.1
2012-12-28 14:00:00.000	Gestion - Accueil Telephonique	5.4
2012-12-28 14:00:00.000	Gestion Assurances	0.0
2012-12-28 14:00:00.000	Gestion Clients	0.4
2012-12-28 14:00:00.000	Gestion DZ	0.0
2012-12-28 14:00:00.000	Gestion Relation Clienteles	0.0
2012-12-28 14:00:00.000	Gestion Renault	0.0
2012-12-28 14:00:00.000	Japon	1.4
2012-12-28 14:00:00.000	Manager	0.0
2012-12-28 14:00:00.000	Mécanicien	1.5
2012-12-28 14:00:00.000	Médical	13.0
2012-12-28 14:00:00.000	Nuit	0.0
2012-12-28 14:00:00.000	Prestataires	0.0
2012-12-28 14:00:00.000	RENAULT	3.6
2012-12-28 14:00:00.000	RTC	4.3
2012-12-28 14:00:00.000	Regulation Medicale	0.7
2012-12-28 14:00:00.000	SAP	3.4
2012-12-28 14:00:00.000	Services	19.9
2012-12-28 14:00:00.000	Tech. Axa	159.1
2012-12-28 14:00:00.000	Tech. Inter	13.9
2012-12-28 14:00:00.000	Tech. Total	39.1
2012-12-28 14:00:00.000	Téléphonie	117.6
2012-12-28 14:30:00.000	CAT	89.5
2012-12-28 14:30:00.000	CMS	0.0
2012-12-28 14:30:00.000	Domicile	26.6
2012-12-28 14:30:00.000	Gestion	0.1
2012-12-28 14:30:00.000	Gestion - Accueil Telephonique	5.7
2012-12-28 14:30:00.000	Gestion Assurances	0.0
2012-12-28 14:30:00.000	Gestion Clients	0.4
2012-12-28 14:30:00.000	Gestion DZ	0.0
2012-12-28 14:30:00.000	Gestion Relation Clienteles	0.0
2012-12-28 14:30:00.000	Gestion Renault	0.0
2012-12-28 14:30:00.000	Japon	1.1
2012-12-28 14:30:00.000	Manager	0.0
2012-12-28 14:30:00.000	Mécanicien	1.5
2012-12-28 14:30:00.000	Médical	15.0
2012-12-28 14:30:00.000	Nuit	0.0
2012-12-28 14:30:00.000	Prestataires	0.1
2012-12-28 14:30:00.000	RENAULT	4.5
2012-12-28 14:30:00.000	RTC	5.4
2012-12-28 14:30:00.000	Regulation Medicale	1.1
2012-12-28 14:30:00.000	SAP	3.5
2012-12-28 14:30:00.000	Services	21.9
2012-12-28 14:30:00.000	Tech. Axa	182.5
2012-12-28 14:30:00.000	Tech. Inter	15.4
2012-12-28 14:30:00.000	Tech. Total	46.1
2012-12-28 14:30:00.000	Téléphonie	123.6
2012-12-28 15:00:00.000	CAT	87.3
2012-12-28 15:00:00.000	CMS	0.0
2012-12-28 15:00:00.000	Domicile	24.8
2012-12-28 15:00:00.000	Gestion	0.1
2012-12-28 15:00:00.000	Gestion - Accueil Telephonique	6.4
2012-12-28 15:00:00.000	Gestion Assurances	0.0
2012-12-28 15:00:00.000	Gestion Clients	0.3
2012-12-28 15:00:00.000	Gestion DZ	0.0
2012-12-28 15:00:00.000	Gestion Relation Clienteles	0.0
2012-12-28 15:00:00.000	Gestion Renault	0.0
2012-12-28 15:00:00.000	Japon	1.0
2012-12-28 15:00:00.000	Manager	0.0
2012-12-28 15:00:00.000	Mécanicien	0.8
2012-12-28 15:00:00.000	Médical	14.9
2012-12-28 15:00:00.000	Nuit	0.0
2012-12-28 15:00:00.000	Prestataires	0.0
2012-12-28 15:00:00.000	RENAULT	4.1
2012-12-28 15:00:00.000	RTC	4.8
2012-12-28 15:00:00.000	Regulation Medicale	1.3
2012-12-28 15:00:00.000	SAP	2.7
2012-12-28 15:00:00.000	Services	29.1
2012-12-28 15:00:00.000	Tech. Axa	170.6
2012-12-28 15:00:00.000	Tech. Inter	14.4
2012-12-28 15:00:00.000	Tech. Total	45.9
2012-12-28 15:00:00.000	Téléphonie	123.3
2012-12-28 15:30:00.000	CAT	94.7
2012-12-28 15:30:00.000	CMS	0.0
2012-12-28 15:30:00.000	Domicile	26.9
2012-12-28 15:30:00.000	Gestion	0.0
2012-12-28 15:30:00.000	Gestion - Accueil Telephonique	9.2
2012-12-28 15:30:00.000	Gestion Assurances	0.0
2012-12-28 15:30:00.000	Gestion Clients	0.5
2012-12-28 15:30:00.000	Gestion DZ	0.0
2012-12-28 15:30:00.000	Gestion Relation Clienteles	0.0
2012-12-28 15:30:00.000	Gestion Renault	0.0
2012-12-28 15:30:00.000	Japon	0.6
2012-12-28 15:30:00.000	Manager	0.0
2012-12-28 15:30:00.000	Mécanicien	1.3
2012-12-28 15:30:00.000	Médical	14.9
2012-12-28 15:30:00.000	Nuit	0.0
2012-12-28 15:30:00.000	RENAULT	4.5
2012-12-28 15:30:00.000	RTC	4.4
2012-12-28 15:30:00.000	Regulation Medicale	0.7
2012-12-28 15:30:00.000	SAP	3.7
2012-12-28 15:30:00.000	Services	27.7
2012-12-28 15:30:00.000	Tech. Axa	175.3
2012-12-28 15:30:00.000	Tech. Inter	15.5
2012-12-28 15:30:00.000	Tech. Total	47.9
2012-12-28 15:30:00.000	Téléphonie	123.3
2012-12-28 16:00:00.000	CAT	75.9
2012-12-28 16:00:00.000	CMS	0.0
2012-12-28 16:00:00.000	Domicile	28.8
2012-12-28 16:00:00.000	Gestion	0.0
2012-12-28 16:00:00.000	Gestion - Accueil Telephonique	0.4
2012-12-28 16:00:00.000	Gestion Assurances	0.0
2012-12-28 16:00:00.000	Gestion Clients	0.4
2012-12-28 16:00:00.000	Gestion DZ	0.0
2012-12-28 16:00:00.000	Gestion Relation Clienteles	0.0
2012-12-28 16:00:00.000	Gestion Renault	0.0
2012-12-28 16:00:00.000	Japon	0.6
2012-12-28 16:00:00.000	Manager	0.0
2012-12-28 16:00:00.000	Mécanicien	0.8
2012-12-28 16:00:00.000	Médical	15.4
2012-12-28 16:00:00.000	Nuit	0.0
2012-12-28 16:00:00.000	RENAULT	2.2
2012-12-28 16:00:00.000	RTC	3.9
2012-12-28 16:00:00.000	Regulation Medicale	0.5
2012-12-28 16:00:00.000	SAP	0.0
2012-12-28 16:00:00.000	Services	26.3
2012-12-28 16:00:00.000	Tech. Axa	180.2
2012-12-28 16:00:00.000	Tech. Inter	18.1
2012-12-28 16:00:00.000	Tech. Total	45.5
2012-12-28 16:00:00.000	Téléphonie	95.2
2012-12-28 16:30:00.000	CAT	69.5
2012-12-28 16:30:00.000	CMS	0.0
2012-12-28 16:30:00.000	Domicile	16.3
2012-12-28 16:30:00.000	Gestion	0.0
2012-12-28 16:30:00.000	Gestion - Accueil Telephonique	0.0
2012-12-28 16:30:00.000	Gestion Assurances	0.0
2012-12-28 16:30:00.000	Gestion Clients	0.5
2012-12-28 16:30:00.000	Gestion DZ	0.0
2012-12-28 16:30:00.000	Gestion Relation Clienteles	0.1
2012-12-28 16:30:00.000	Gestion Renault	0.0
2012-12-28 16:30:00.000	Japon	1.2
2012-12-28 16:30:00.000	Manager	0.0
2012-12-28 16:30:00.000	Mécanicien	0.5
2012-12-28 16:30:00.000	Médical	13.7
2012-12-28 16:30:00.000	Nuit	0.0
2012-12-28 16:30:00.000	RENAULT	2.2
2012-12-28 16:30:00.000	RTC	3.4
2012-12-28 16:30:00.000	Regulation Medicale	0.5
2012-12-28 16:30:00.000	SAP	0.2
2012-12-28 16:30:00.000	Services	23.9
2012-12-28 16:30:00.000	Tech. Axa	170.8
2012-12-28 16:30:00.000	Tech. Inter	17.7
2012-12-28 16:30:00.000	Tech. Total	43.0
2012-12-28 16:30:00.000	Téléphonie	68.4
2012-12-28 17:00:00.000	CAT	66.4
2012-12-28 17:00:00.000	CMS	0.0
2012-12-28 17:00:00.000	Domicile	20.1
2012-12-28 17:00:00.000	Gestion	0.0
2012-12-28 17:00:00.000	Gestion - Accueil Telephonique	0.1
2012-12-28 17:00:00.000	Gestion Assurances	0.0
2012-12-28 17:00:00.000	Gestion Clients	0.1
2012-12-28 17:00:00.000	Gestion DZ	0.0
2012-12-28 17:00:00.000	Gestion Relation Clienteles	0.0
2012-12-28 17:00:00.000	Gestion Renault	0.0
2012-12-28 17:00:00.000	Japon	0.4
2012-12-28 17:00:00.000	Manager	0.0
2012-12-28 17:00:00.000	Mécanicien	0.3
2012-12-28 17:00:00.000	Médical	14.4
2012-12-28 17:00:00.000	Nuit	0.0
2012-12-28 17:00:00.000	RENAULT	1.3
2012-12-28 17:00:00.000	RTC	4.6
2012-12-28 17:00:00.000	Regulation Medicale	0.7
2012-12-28 17:00:00.000	SAP	0.4
2012-12-28 17:00:00.000	Services	22.0
2012-12-28 17:00:00.000	Tech. Axa	161.6
2012-12-28 17:00:00.000	Tech. Inter	18.8
2012-12-28 17:00:00.000	Tech. Total	42.2
2012-12-28 17:00:00.000	Téléphonie	51.8
2012-12-28 17:30:00.000	CAT	42.4
2012-12-28 17:30:00.000	CMS	0.0
2012-12-28 17:30:00.000	Domicile	8.7
2012-12-28 17:30:00.000	Gestion	0.0
2012-12-28 17:30:00.000	Gestion - Accueil Telephonique	0.1
2012-12-28 17:30:00.000	Gestion Clients	0.3
2012-12-28 17:30:00.000	Gestion DZ	0.0
2012-12-28 17:30:00.000	Gestion Relation Clienteles	0.0
2012-12-28 17:30:00.000	Gestion Renault	0.0
2012-12-28 17:30:00.000	Japon	0.6
2012-12-28 17:30:00.000	Manager	0.0
2012-12-28 17:30:00.000	Mécanicien	0.4
2012-12-28 17:30:00.000	Médical	11.8
2012-12-28 17:30:00.000	Nuit	0.0
2012-12-28 17:30:00.000	RENAULT	1.5
2012-12-28 17:30:00.000	RTC	2.6
2012-12-28 17:30:00.000	Regulation Medicale	0.7
2012-12-28 17:30:00.000	SAP	0.3
2012-12-28 17:30:00.000	Services	14.1
2012-12-28 17:30:00.000	Tech. Axa	147.3
2012-12-28 17:30:00.000	Tech. Inter	12.4
2012-12-28 17:30:00.000	Tech. Total	28.4
2012-12-28 17:30:00.000	Téléphonie	45.2
2012-12-28 18:00:00.000	CAT	43.0
2012-12-28 18:00:00.000	CMS	0.0
2012-12-28 18:00:00.000	Domicile	5.7
2012-12-28 18:00:00.000	Gestion	0.0
2012-12-28 18:00:00.000	Gestion - Accueil Telephonique	0.0
2012-12-28 18:00:00.000	Gestion Clients	0.2
2012-12-28 18:00:00.000	Gestion DZ	0.0
2012-12-28 18:00:00.000	Gestion Relation Clienteles	0.0
2012-12-28 18:00:00.000	Gestion Renault	0.0
2012-12-28 18:00:00.000	Japon	0.6
2012-12-28 18:00:00.000	Manager	0.0
2012-12-28 18:00:00.000	Mécanicien	0.6
2012-12-28 18:00:00.000	Médical	11.2
2012-12-28 18:00:00.000	Nuit	0.0
2012-12-28 18:00:00.000	RENAULT	0.6
2012-12-28 18:00:00.000	RTC	0.6
2012-12-28 18:00:00.000	Regulation Medicale	0.3
2012-12-28 18:00:00.000	SAP	0.0
2012-12-28 18:00:00.000	Services	13.9
2012-12-28 18:00:00.000	Tech. Axa	119.5
2012-12-28 18:00:00.000	Tech. Inter	9.0
2012-12-28 18:00:00.000	Tech. Total	33.6
2012-12-28 18:00:00.000	Téléphonie	35.5
2012-12-28 18:30:00.000	CAT	32.1
2012-12-28 18:30:00.000	CMS	0.0
2012-12-28 18:30:00.000	Domicile	4.9
2012-12-28 18:30:00.000	Gestion	0.0
2012-12-28 18:30:00.000	Gestion - Accueil Telephonique	0.0
2012-12-28 18:30:00.000	Gestion Relation Clienteles	0.0
2012-12-28 18:30:00.000	Gestion Renault	0.0
2012-12-28 18:30:00.000	Japon	0.4
2012-12-28 18:30:00.000	Manager	0.0
2012-12-28 18:30:00.000	Mécanicien	0.0
2012-12-28 18:30:00.000	Médical	6.2
2012-12-28 18:30:00.000	Nuit	0.0
2012-12-28 18:30:00.000	RENAULT	1.1
2012-12-28 18:30:00.000	Regulation Medicale	0.6
2012-12-28 18:30:00.000	SAP	0.0
2012-12-28 18:30:00.000	Services	8.1
2012-12-28 18:30:00.000	Tech. Axa	96.5
2012-12-28 18:30:00.000	Tech. Inter	7.2
2012-12-28 18:30:00.000	Tech. Total	19.8
2012-12-28 18:30:00.000	Téléphonie	33.8
2012-12-28 19:00:00.000	CAT	5.7
2012-12-28 19:00:00.000	CMS	0.0
2012-12-28 19:00:00.000	Domicile	2.6
2012-12-28 19:00:00.000	Gestion	0.0
2012-12-28 19:00:00.000	Gestion - Accueil Telephonique	0.0
2012-12-28 19:00:00.000	Gestion Relation Clienteles	0.0
2012-12-28 19:00:00.000	Gestion Renault	0.0
2012-12-28 19:00:00.000	Japon	0.5
2012-12-28 19:00:00.000	Manager	0.0
2012-12-28 19:00:00.000	Mécanicien	0.1
2012-12-28 19:00:00.000	Médical	6.4
2012-12-28 19:00:00.000	Nuit	0.0
2012-12-28 19:00:00.000	RENAULT	1.2
2012-12-28 19:00:00.000	Regulation Medicale	0.9
2012-12-28 19:00:00.000	SAP	0.0
2012-12-28 19:00:00.000	Services	10.1
2012-12-28 19:00:00.000	Tech. Axa	83.5
2012-12-28 19:00:00.000	Tech. Inter	7.5
2012-12-28 19:00:00.000	Tech. Total	16.0
2012-12-28 19:00:00.000	Téléphonie	29.6
2012-12-28 19:30:00.000	CMS	0.0
2012-12-28 19:30:00.000	Domicile	1.3
2012-12-28 19:30:00.000	Gestion	0.0
2012-12-28 19:30:00.000	Gestion - Accueil Telephonique	0.0
2012-12-28 19:30:00.000	Gestion Relation Clienteles	0.0
2012-12-28 19:30:00.000	Gestion Renault	0.0
2012-12-28 19:30:00.000	Japon	0.2
2012-12-28 19:30:00.000	Manager	0.0
2012-12-28 19:30:00.000	Mécanicien	0.0
2012-12-28 19:30:00.000	Médical	4.9
2012-12-28 19:30:00.000	Nuit	0.0
2012-12-28 19:30:00.000	RENAULT	0.5
2012-12-28 19:30:00.000	Regulation Medicale	0.1
2012-12-28 19:30:00.000	SAP	0.0
2012-12-28 19:30:00.000	Services	3.9
2012-12-28 19:30:00.000	Tech. Axa	70.5
2012-12-28 19:30:00.000	Tech. Inter	8.1
2012-12-28 19:30:00.000	Tech. Total	16.8
2012-12-28 19:30:00.000	Téléphonie	22.7
2012-12-28 20:00:00.000	CAT	0.9
2012-12-28 20:00:00.000	CMS	0.0
2012-12-28 20:00:00.000	Domicile	1.2
2012-12-28 20:00:00.000	Gestion	0.0
2012-12-28 20:00:00.000	Gestion - Accueil Telephonique	0.0
2012-12-28 20:00:00.000	Gestion Relation Clienteles	0.0
2012-12-28 20:00:00.000	Gestion Renault	0.0
2012-12-28 20:00:00.000	Japon	0.5
2012-12-28 20:00:00.000	Manager	0.0
2012-12-28 20:00:00.000	Mécanicien	0.0
2012-12-28 20:00:00.000	Médical	5.3
2012-12-28 20:00:00.000	Nuit	0.0
2012-12-28 20:00:00.000	RENAULT	0.6
2012-12-28 20:00:00.000	Regulation Medicale	0.1
2012-12-28 20:00:00.000	SAP	0.0
2012-12-28 20:00:00.000	Services	8.2
2012-12-28 20:00:00.000	Tech. Axa	60.2
2012-12-28 20:00:00.000	Tech. Inter	6.7
2012-12-28 20:00:00.000	Tech. Total	10.3
2012-12-28 20:00:00.000	Téléphonie	16.3
2012-12-28 20:30:00.000	CMS	0.0
2012-12-28 20:30:00.000	Domicile	1.1
2012-12-28 20:30:00.000	Gestion	0.0
2012-12-28 20:30:00.000	Gestion - Accueil Telephonique	0.0
2012-12-28 20:30:00.000	Gestion Relation Clienteles	0.0
2012-12-28 20:30:00.000	Gestion Renault	0.0
2012-12-28 20:30:00.000	Japon	0.6
2012-12-28 20:30:00.000	Manager	0.0
2012-12-28 20:30:00.000	Mécanicien	0.0
2012-12-28 20:30:00.000	Médical	5.6
2012-12-28 20:30:00.000	Nuit	0.0
2012-12-28 20:30:00.000	RENAULT	0.5
2012-12-28 20:30:00.000	Regulation Medicale	0.4
2012-12-28 20:30:00.000	SAP	0.0
2012-12-28 20:30:00.000	Services	5.4
2012-12-28 20:30:00.000	Tech. Axa	60.4
2012-12-28 20:30:00.000	Tech. Inter	6.1
2012-12-28 20:30:00.000	Tech. Total	10.4
2012-12-28 20:30:00.000	Téléphonie	17.7
2012-12-28 21:00:00.000	CAT	0.7
2012-12-28 21:00:00.000	CMS	0.0
2012-12-28 21:00:00.000	Domicile	0.4
2012-12-28 21:00:00.000	Gestion	0.0
2012-12-28 21:00:00.000	Gestion - Accueil Telephonique	0.0
2012-12-28 21:00:00.000	Gestion Relation Clienteles	0.0
2012-12-28 21:00:00.000	Gestion Renault	0.0
2012-12-28 21:00:00.000	Japon	0.3
2012-12-28 21:00:00.000	Manager	0.0
2012-12-28 21:00:00.000	Mécanicien	0.0
2012-12-28 21:00:00.000	Médical	5.2
2012-12-28 21:00:00.000	Nuit	0.0
2012-12-28 21:00:00.000	RENAULT	1.2
2012-12-28 21:00:00.000	Regulation Medicale	0.4
2012-12-28 21:00:00.000	SAP	0.0
2012-12-28 21:00:00.000	Services	2.3
2012-12-28 21:00:00.000	Tech. Axa	57.3
2012-12-28 21:00:00.000	Tech. Inter	5.6
2012-12-28 21:00:00.000	Tech. Total	9.2
2012-12-28 21:00:00.000	Téléphonie	9.8
2012-12-28 21:30:00.000	CMS	0.0
2012-12-28 21:30:00.000	Domicile	0.8
2012-12-28 21:30:00.000	Gestion	0.0
2012-12-28 21:30:00.000	Gestion - Accueil Telephonique	0.0
2012-12-28 21:30:00.000	Gestion Relation Clienteles	0.0
2012-12-28 21:30:00.000	Gestion Renault	0.0
2012-12-28 21:30:00.000	Japon	0.1
2012-12-28 21:30:00.000	Manager	0.0
2012-12-28 21:30:00.000	Mécanicien	0.0
2012-12-28 21:30:00.000	Médical	3.8
2012-12-28 21:30:00.000	Nuit	0.0
2012-12-28 21:30:00.000	RENAULT	0.7
2012-12-28 21:30:00.000	Regulation Medicale	0.0
2012-12-28 21:30:00.000	SAP	0.0
2012-12-28 21:30:00.000	Services	2.8
2012-12-28 21:30:00.000	Tech. Axa	36.3
2012-12-28 21:30:00.000	Tech. Inter	4.4
2012-12-28 21:30:00.000	Tech. Total	5.3
2012-12-28 21:30:00.000	Téléphonie	9.9
2012-12-28 22:00:00.000	CMS	0.0
2012-12-28 22:00:00.000	Domicile	0.2
2012-12-28 22:00:00.000	Gestion	0.0
2012-12-28 22:00:00.000	Gestion - Accueil Telephonique	0.0
2012-12-28 22:00:00.000	Gestion Relation Clienteles	0.0
2012-12-28 22:00:00.000	Gestion Renault	0.0
2012-12-28 22:00:00.000	Japon	0.0
2012-12-28 22:00:00.000	Manager	0.0
2012-12-28 22:00:00.000	Mécanicien	0.0
2012-12-28 22:00:00.000	Médical	5.4
2012-12-28 22:00:00.000	Nuit	0.0
2012-12-28 22:00:00.000	RENAULT	3.7
2012-12-28 22:00:00.000	Regulation Medicale	0.0
2012-12-28 22:00:00.000	SAP	0.0
2012-12-28 22:00:00.000	Services	3.1
2012-12-28 22:00:00.000	Tech. Axa	25.1
2012-12-28 22:00:00.000	Tech. Inter	4.9
2012-12-28 22:00:00.000	Tech. Total	4.4
2012-12-28 22:00:00.000	Téléphonie	13.1
2012-12-28 22:30:00.000	CMS	0.0
2012-12-28 22:30:00.000	Domicile	0.4
2012-12-28 22:30:00.000	Gestion	0.0
2012-12-28 22:30:00.000	Gestion - Accueil Telephonique	0.0
2012-12-28 22:30:00.000	Gestion Relation Clienteles	0.0
2012-12-28 22:30:00.000	Gestion Renault	0.0
2012-12-28 22:30:00.000	Japon	0.1
2012-12-28 22:30:00.000	Manager	0.0
2012-12-28 22:30:00.000	Mécanicien	0.0
2012-12-28 22:30:00.000	Médical	3.3
2012-12-28 22:30:00.000	Nuit	0.1
2012-12-28 22:30:00.000	RENAULT	4.6
2012-12-28 22:30:00.000	Regulation Medicale	0.1
2012-12-28 22:30:00.000	SAP	0.0
2012-12-28 22:30:00.000	Services	1.5
2012-12-28 22:30:00.000	Tech. Axa	18.4
2012-12-28 22:30:00.000	Tech. Inter	2.7
2012-12-28 22:30:00.000	Tech. Total	3.4
2012-12-28 22:30:00.000	Téléphonie	5.8
2012-12-28 23:00:00.000	CMS	0.0
2012-12-28 23:00:00.000	Crises	0.0
2012-12-28 23:00:00.000	Domicile	0.4
2012-12-28 23:00:00.000	Gestion	0.0
2012-12-28 23:00:00.000	Gestion - Accueil Telephonique	0.0
2012-12-28 23:00:00.000	Gestion Relation Clienteles	0.0
2012-12-28 23:00:00.000	Gestion Renault	0.0
2012-12-28 23:00:00.000	Japon	0.3
2012-12-28 23:00:00.000	Manager	0.0
2012-12-28 23:00:00.000	Mécanicien	0.0
2012-12-28 23:00:00.000	Médical	2.2
2012-12-28 23:00:00.000	Nuit	6.7
2012-12-28 23:00:00.000	RENAULT	4.1
2012-12-28 23:00:00.000	Regulation Medicale	0.1
2012-12-28 23:00:00.000	SAP	0.0
2012-12-28 23:00:00.000	Services	2.8
2012-12-28 23:00:00.000	Tech. Axa	19.8
2012-12-28 23:00:00.000	Tech. Inter	0.9
2012-12-28 23:00:00.000	Tech. Total	2.5
2012-12-28 23:00:00.000	Téléphonie	2.7
2012-12-28 23:30:00.000	CMS	0.0
2012-12-28 23:30:00.000	Crises	0.0
2012-12-28 23:30:00.000	Domicile	0.1
2012-12-28 23:30:00.000	Gestion	0.0
2012-12-28 23:30:00.000	Gestion - Accueil Telephonique	0.0
2012-12-28 23:30:00.000	Gestion Relation Clienteles	0.0
2012-12-28 23:30:00.000	Gestion Renault	0.0
2012-12-28 23:30:00.000	Japon	0.3
2012-12-28 23:30:00.000	Manager	0.0
2012-12-28 23:30:00.000	Mécanicien	0.0
2012-12-28 23:30:00.000	Médical	0.1
2012-12-28 23:30:00.000	Nuit	30.9
2012-12-28 23:30:00.000	RENAULT	0.0
2012-12-28 23:30:00.000	Regulation Medicale	0.2
2012-12-28 23:30:00.000	SAP	0.0
2012-12-28 23:30:00.000	Services	0.2
2012-12-28 23:30:00.000	Tech. Axa	2.6
2012-12-28 23:30:00.000	Tech. Inter	0.8
2012-12-28 23:30:00.000	Tech. Total	0.2
2012-12-28 23:30:00.000	Téléphonie	3.4
2012-12-29 00:00:00.000	CMS	0.0
2012-12-29 00:00:00.000	Crises	0.0
2012-12-29 00:00:00.000	Domicile	0.2
2012-12-29 00:00:00.000	Gestion	0.0
2012-12-29 00:00:00.000	Gestion - Accueil Telephonique	0.0
2012-12-29 00:00:00.000	Gestion Relation Clienteles	0.0
2012-12-29 00:00:00.000	Gestion Renault	0.0
2012-12-29 00:00:00.000	Japon	1.3
2012-12-29 00:00:00.000	Mécanicien	0.0
2012-12-29 00:00:00.000	Médical	0.0
2012-12-29 00:00:00.000	Nuit	22.6
2012-12-29 00:00:00.000	RENAULT	0.0
2012-12-29 00:00:00.000	Regulation Medicale	0.2
2012-12-29 00:00:00.000	SAP	0.0
2012-12-29 00:00:00.000	Services	1.8
2012-12-29 00:00:00.000	Tech. Axa	0.0
2012-12-29 00:00:00.000	Tech. Inter	0.4
2012-12-29 00:00:00.000	Téléphonie	3.6
2012-12-29 00:30:00.000	CMS	0.0
2012-12-29 00:30:00.000	Crises	0.0
2012-12-29 00:30:00.000	Domicile	0.2
2012-12-29 00:30:00.000	Gestion	0.0
2012-12-29 00:30:00.000	Gestion - Accueil Telephonique	0.0
2012-12-29 00:30:00.000	Gestion Relation Clienteles	0.0
2012-12-29 00:30:00.000	Gestion Renault	0.0
2012-12-29 00:30:00.000	Japon	0.8
2012-12-29 00:30:00.000	Mécanicien	0.0
2012-12-29 00:30:00.000	Médical	0.0
2012-12-29 00:30:00.000	Nuit	20.5
2012-12-29 00:30:00.000	RENAULT	0.4
2012-12-29 00:30:00.000	Regulation Medicale	0.5
2012-12-29 00:30:00.000	SAP	0.0
2012-12-29 00:30:00.000	Services	1.8
2012-12-29 00:30:00.000	Tech. Axa	0.1
2012-12-29 00:30:00.000	Tech. Inter	0.0
2012-12-29 00:30:00.000	Téléphonie	2.8
2012-12-29 01:00:00.000	CMS	0.0
2012-12-29 01:00:00.000	Crises	0.0
2012-12-29 01:00:00.000	Domicile	0.3
2012-12-29 01:00:00.000	Gestion	0.0
2012-12-29 01:00:00.000	Gestion - Accueil Telephonique	0.0
2012-12-29 01:00:00.000	Gestion Relation Clienteles	0.0
2012-12-29 01:00:00.000	Gestion Renault	0.0
2012-12-29 01:00:00.000	Japon	0.4
2012-12-29 01:00:00.000	Mécanicien	0.0
2012-12-29 01:00:00.000	Médical	0.0
2012-12-29 01:00:00.000	Nuit	17.6
2012-12-29 01:00:00.000	RENAULT	0.4
2012-12-29 01:00:00.000	Regulation Medicale	0.0
2012-12-29 01:00:00.000	SAP	0.0
2012-12-29 01:00:00.000	Services	0.7
2012-12-29 01:00:00.000	Tech. Axa	0.0
2012-12-29 01:00:00.000	Tech. Inter	0.0
2012-12-29 01:00:00.000	Téléphonie	3.9
2012-12-29 01:30:00.000	CMS	0.0
2012-12-29 01:30:00.000	Crises	0.0
2012-12-29 01:30:00.000	Domicile	0.3
2012-12-29 01:30:00.000	Gestion	0.0
2012-12-29 01:30:00.000	Gestion - Accueil Telephonique	0.0
2012-12-29 01:30:00.000	Gestion Relation Clienteles	0.0
2012-12-29 01:30:00.000	Gestion Renault	0.0
2012-12-29 01:30:00.000	Japon	0.5
2012-12-29 01:30:00.000	Mécanicien	0.0
2012-12-29 01:30:00.000	Médical	0.0
2012-12-29 01:30:00.000	Nuit	13.9
2012-12-29 01:30:00.000	RENAULT	0.4
2012-12-29 01:30:00.000	Regulation Medicale	0.5
2012-12-29 01:30:00.000	SAP	0.0
2012-12-29 01:30:00.000	Services	0.7
2012-12-29 01:30:00.000	Tech. Axa	0.0
2012-12-29 01:30:00.000	Tech. Inter	0.0
